file_name,f0_mean,f0_std,centroid_mean,zcr_mean,gender,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19
15781577597326130248.wav,218.029,65.353,909.429,0.076,female,90.206,-12.724,11.832,2.012,-9.076,-1.247,-6.308,-2.857,-2.98,-6.645,-0.846,-2.838,-7.678,-3.332,-4.068,-6.362,-4.05,-4.615,-4.244
11216859218690781611.wav,183.483,62.211,1064.275,0.104,male,90.313,-28.025,5.173,5.736,-7.091,-3.81,-11.47,-8.795,-1.749,0.117,-4.031,-2.935,1.128,-3.111,-2.801,-1.468,-3.277,-1.326,-1.663
1242196139773135193.wav,151.833,48.834,946.476,0.09,male,93.665,-12.858,7.624,0.776,-10.436,0.663,-6.272,-7.965,-2.873,-2.81,-2.993,-0.934,0.149,-2.063,-0.166,0.426,-3.039,-1.028,0.204
Voice940.wav,205.441,63.057,879.489,0.059,female,84.629,-8.927,27.854,15.789,-3.606,-3.573,-11.657,-2.836,0.632,-4.847,-1.865,-4.766,-9.882,-4.122,-1.596,-4.721,-3.326,-3.207,-4.933
Voice13.wav,187.917,58.286,992.979,0.065,female,83.436,-17.184,21.257,8.052,4.617,3.157,-3.824,1.514,0.389,-4.968,-5.208,-3.497,-5.471,-1.464,-2.494,-5.69,-2.96,-2.998,-3.326
Voice752.wav,210.218,59.956,820.8,0.056,female,98.624,-14.864,21.91,14.015,-2.36,-0.34,-6.416,-7.183,-0.558,-4.282,-2.968,2.383,-7.807,-6.826,-4.938,-7.64,-2.378,-4.63,-4.502
13684269583732395330.wav,176.68,53.419,881.898,0.085,male,94.275,-12.928,-8.914,4.952,-6.97,-6.955,-4.665,-6.84,-5.198,-2.242,-3.95,-4.079,0.113,-0.941,-2.656,-0.508,-1.824,-2.9,-1.443
11911571672496203207.wav,163.039,66.527,915.403,0.089,male,82.908,-8.559,-3.148,3.595,-6.151,-3.17,-5.31,-7.004,-2.094,-0.627,-1.847,-1.714,-0.379,-1.381,-2.732,-1.46,-1.563,-1.538,-0.458
11736856260990293102.wav,205.263,70.689,1045.905,0.086,female,78.97,-16.801,16.722,0.984,-9.342,-4.781,-3.74,-3.699,-6.266,-4.554,-2.383,0.338,-2.935,-3.307,-2.642,-4.718,-3.028,-3.193,-4.591
Voice566.wav,216.68,74.086,960.757,0.071,female,81.544,-13.237,25.797,6.68,1.053,-0.623,-13.324,-1.896,1.501,-8.789,-6.023,-1.672,-7.052,-3.494,-3.165,-6.694,-4.032,-3.39,-1.511
1825695447138811950.wav,136.884,54.47,878.052,0.072,male,89.014,-0.652,15.588,-3.342,-2.415,2.605,-2.434,-0.519,-3.432,2.015,0.914,-0.935,3.001,-1.849,-1.594,1.124,-1.741,-1.193,0.15
10419276811331488479.wav,148.405,45.673,1047.398,0.09,female,83.239,-6.963,27.993,-2.109,-5.506,1.633,-1.659,-5.093,1.055,-4.325,-3.64,2.824,-5.505,0.995,-1.232,-2.604,1.054,-3.2,-1.347
17794845148878502845.wav,138.651,17.609,968.292,0.079,male,90.079,-4.728,34.285,2.331,-6.548,-0.134,-6.917,1.111,0.269,-1.273,-0.521,-0.302,-0.071,-0.626,-0.143,-3.227,-2.736,0.053,-2.071
Voice28.wav,184.742,66.054,1211.472,0.09,female,72.702,-20.439,30.372,3.843,-1.118,4.719,-2.993,-0.221,-2.119,-6.651,-4.818,0.629,-5.722,-3.059,-0.753,-5.34,-3.121,-3.237,-3.659
7364190401289412673.wav,152.335,21.317,707.54,0.047,male,100.897,0.056,27.436,8.109,-3.209,-0.221,-7.352,-0.325,2.221,-1.892,-4.644,0.001,-0.552,-2.957,0.416,-2.26,1.303,2.055,-3.246
8118993555627113995.wav,145.526,24.873,1025.824,0.081,male,85.844,-9.615,32.455,2.976,-1.496,0.388,-5.761,-0.842,-3.107,-2.831,-2.301,0.248,-0.21,-2.995,-1.221,-3.215,-1.872,0.039,-1.411
Voice894.wav,193.15,51.778,782.657,0.05,female,90.812,-6.528,25.793,14.337,-0.74,-0.079,-5.358,-0.18,-3.977,-10.548,-5.845,-1.894,-2.038,-3.423,-6.599,-4.846,-2.58,-4.299,-2.385
16070994400866099754.wav,231.059,50.087,820.288,0.06,female,91.464,-12.026,16.981,1.848,-15.314,-8.872,-6.203,-9.731,-8.615,-4.064,-9.127,-6.001,-4.293,-6.297,-4.332,-4.659,-5.666,-6.673,-4.891
5145217716851479571.wav,137.971,20.599,662.919,0.047,male,117.107,-2.37,26.549,1.272,-1.555,5.63,-5.096,0.235,0.127,-0.24,-1.111,-0.087,0.42,-3.637,0.166,0.089,-2.75,-0.807,-1.415
17004602207295416185.wav,132.434,20.903,712.734,0.052,male,113.128,-4.904,25.276,0.231,1.218,3.766,-5.652,3.372,0.814,-0.414,1.301,0.685,-1.497,-3.085,0.861,-0.774,-4.057,-0.416,-1.393
5127034707745640765.wav,145.191,27.113,734.34,0.056,male,114.064,-7.756,21.859,-0.864,-5.14,4.375,-5.493,0.095,0.386,-1.932,-0.811,1.604,-0.023,-2.728,0.421,-0.812,-4.355,-2.391,-0.134
18420793659974164714.wav,209.679,66.514,875.482,0.067,female,102.485,-18.758,21.034,-0.551,-6.57,7.122,-4.091,1.394,-1.569,-7.452,0.031,-1.809,-3.543,-0.936,-5.034,-4.346,-2.475,-4.218,-2.347
Voice659.wav,207.98,53.069,804.691,0.062,female,91.016,-9.886,23.934,15.611,-7.158,-1.47,-7.385,-5.118,-0.082,-7.659,-7.889,-3.259,-4.571,-3.48,-5.936,-8.46,-2.948,-2.501,-3.005
2824185556878054304.wav,133.586,27.119,765.403,0.058,male,108.924,-11.96,18.441,2.587,1.086,6.287,-4.81,1.79,1.398,1.475,-0.25,-0.927,0.944,-2.479,0.801,-0.757,-2.463,1.475,-2.12
Voice810.wav,201.536,59.295,935.808,0.077,female,94.495,-19.24,27.184,6.922,-1.134,0.276,-10.159,-3.407,-3.223,-3.801,0.037,0.87,-6.711,-6.092,-3.224,-6.575,-2.713,-1.981,-3.473
Voice903.wav,191.456,45.007,873.094,0.058,female,94.207,-10.056,24.283,9.065,-0.515,-1.899,-8.366,-1.293,-1.644,-3.2,-4.297,-3.547,-6.787,-4.218,-1.312,-7.875,-5.386,-5.592,-7.643
12877182021334578520.wav,206.601,56.442,1027.603,0.082,female,77.58,-6.983,9.581,-9.511,-7.159,-7.111,-10.514,-1.989,-0.41,-4.279,-3.423,-0.499,-5.749,-3.243,-2.544,-4.647,-3.139,-5.516,-4.627
12633786513265549345.wav,142.617,31.89,863.294,0.066,male,100.632,-6.972,37.172,7.338,1.472,-2.093,-9.266,1.784,-3.759,-0.606,1.905,-0.251,1.183,-2.759,-0.944,-1.16,-3.263,-1.449,-1.834
Voice731.wav,205.055,56.405,756.206,0.054,female,100.137,-5.411,23.469,12.246,-1.242,-1.72,-8.686,-7.618,-3.054,-1.55,-1.108,-0.532,-8.03,-7.771,-2.846,-4.474,-3.248,-5.202,-5.253
Voice738.wav,212.515,53.943,769.721,0.056,female,98.199,-5.461,20.013,10.989,-0.99,-3.165,-9.7,-4.266,-1.443,-4.394,-1.793,-1.548,-7.859,-6.214,-5.356,-5.489,-3.821,-6.261,-3.935
4088426072349495691.wav,170.537,70.57,966.356,0.093,male,94.38,-20.535,3.142,7.104,-8.004,-5.087,-8.375,-7.802,-1.198,-0.107,-4.737,-1.53,1.454,-3.163,-1.615,-1.26,-3.433,-0.343,-0.898
16274318142293082739.wav,164.907,49.692,1004.426,0.086,female,78.089,-0.051,22.345,-5.541,-5.098,3.46,-5.841,-4.212,-2.842,-7.075,-4.587,2.356,-3.626,-2.4,0.112,-3.487,-0.297,-2.84,-2.426
16075432921069718553.wav,139.352,22.171,645.546,0.049,male,119.038,-0.48,14.14,5.095,-0.55,-1.503,-5.704,1.088,0.631,0.735,0.739,-0.818,-1.69,-1.35,-0.983,-1.969,-2.026,-1.689,-0.678
1093618695801077552.wav,159.583,47.589,918.885,0.089,male,97.224,-15.598,1.138,2.054,-10.644,0.555,-5.98,-11.034,-1.465,-1.642,-4.964,-1.344,-0.165,-2.393,-1.705,-0.285,-1.622,-1.488,-0.267
18430718393931573016.wav,166.025,43.968,954.444,0.079,female,83.985,1.046,24.353,-6.686,-6.006,0.032,-8.931,-4.798,-0.203,-2.764,-1.559,1.375,-7.227,-2.704,-0.441,-2.765,0.684,-5.008,-2.413
15954321342247317303.wav,207.664,62.153,956.995,0.077,female,85.844,-17.528,18.172,3.343,-13.7,-4.63,-6.299,-5.649,-6.568,-8.306,-4.78,-1.751,-3.669,-2.154,-2.018,-5.75,-3.755,-3.066,-4.475
Voice2013.wav,200.575,60.524,828.958,0.063,female,86.703,-3.001,27.76,6.688,-7.234,-0.778,-9.077,-6.927,-1.831,-4.338,-5.378,-0.351,-4.081,-6.024,-2.392,-4.73,-3.1,-2.325,-3.541
Voice975.wav,211.946,56.615,875.775,0.063,female,90.98,-12.975,29.696,11.831,0.294,-2.756,-12.607,-1.666,-2.818,-4.416,0.156,-3.763,-10.182,-6.878,-3.895,-6.399,-2.85,-3.344,-5.447
Voice618.wav,196.757,60.796,846.933,0.067,female,91.185,-9.655,17.523,6.085,-2.084,-2.402,-6.703,-2.233,-0.775,-3.331,-5.148,-2.048,-5.737,-6.85,-2.458,-4.646,-4.586,-3.268,-4.82
Voice583.wav,209.392,70.137,840.204,0.062,female,99.504,-16.03,19.526,3.951,-3.845,0.524,-5.378,-2.995,-1.447,-4.202,-4.181,-2.988,-7.804,-6.352,-5.636,-6.115,-2.438,-4.018,-4.556
11793886908223732042.wav,201.423,70.181,988.221,0.079,female,79.074,-5.922,25.515,-1.022,-15.294,1.788,-3.485,-5.309,-2.917,-3.291,-2.227,-4.009,-5.611,-3.98,-4.691,-4.701,-3.386,-4.453,-3.665
17742223949937493809.wav,197.691,51.129,1154.339,0.087,female,82.098,-19.281,17.374,-10.331,-5.938,-4.555,-7.404,-2.935,1.636,-2.072,-3.486,-1.172,-7.329,-3.401,-4.146,-3.159,-1.323,-3.73,-3.143
15197354640368600556.wav,166.157,51.799,900.325,0.093,male,99.229,-16.71,-1.637,2.827,-10.327,-1.835,-6.409,-8.615,-1.145,-3.021,-3.256,0.689,-0.93,-2.222,-0.525,-1.057,-2.703,-1.76,-0.707
14299046864865286921.wav,214.043,61.933,1002.976,0.081,female,75.911,-2.304,15.358,-13.355,-13.915,-7.436,-7.781,-1.689,-1.352,-5.159,-3.021,-1.094,-7.172,-1.329,-1.802,-3.939,-1.414,-5.436,-4.18
16178457695784563385.wav,197.741,70.517,985.819,0.081,female,88.473,-19.471,14.79,3.652,-9.819,-4.075,-6.172,-1.942,-3.509,-4.773,-3.151,-1.874,-2.589,-2.841,-0.872,-3.398,-4.036,-2.95,-5.201
13326982859937304842.wav,150.592,56.479,924.244,0.086,male,92.074,-14.376,7.135,1.818,-17.053,-5.256,-4.272,-9.202,-3.892,0.797,-3.852,-2.472,1.675,-3.228,-1.8,1.086,-2.123,-1.314,-0.367
4877746313632592963.wav,160.62,34.187,811.3,0.072,male,101.016,-7.071,6.869,9.899,-5.269,-2.018,-1.169,-5.325,-3.325,0.451,-1.422,-0.583,0.894,-2.41,-1.534,-1.01,-3.743,-2.905,-3.828
11244284113530295879.wav,210.194,49.802,1124.756,0.084,female,75.23,-13.76,18.445,-10.565,-7.968,-9.929,-7.631,-3.399,-3.406,-3.721,-3.333,-0.027,-5.111,-1.781,-3.198,-5.3,-3.463,-6.5,-4.824
10964231038214207179.wav,212.059,44.095,1004.538,0.078,female,81.126,-7.707,13.645,-11.623,-8.476,-7.943,-11.732,-3.872,-2.573,-3.467,-3.067,-2.481,-5.828,-3.556,-4.097,-4.497,-3.964,-5.887,-4.581
16762256949172641547.wav,147.828,48.55,947.345,0.091,male,104.485,-22.983,1.258,5.405,-8.921,-1.733,-6.465,-6.512,1.281,0.514,-3.933,-0.584,1.359,-3.64,-1.306,0.482,-3.196,-0.407,0.712
6541341012245715660.wav,166.399,57.454,868.889,0.082,male,98.315,-13.7,-3.166,4.713,-11.099,-5.506,-5.308,-8.617,-1.996,-1.284,-4.621,-1.033,0.875,-2.531,-2.523,-1.044,-2.398,-2.107,-0.845
9731385693878656972.wav,142.315,31.866,666.934,0.049,male,87.997,7.755,14.464,6.562,-1.044,0.532,-3.163,-2.643,-1.712,-0.26,-2.629,-0.901,2.752,-1.856,-1.469,0.295,-2.482,-1.145,-0.74
17010487830944583880.wav,139.184,22.122,1051.455,0.086,male,82.178,-6.986,29.304,2.329,-4.42,0.975,-6.275,-1.685,-1.233,-1.758,-2.651,0.844,-0.292,-2.757,-0.323,-3.36,-1.764,0.225,-1.851
2376495374221528085.wav,139.358,21.323,765.296,0.056,male,112.945,-7.853,24.179,-2.099,-5.036,4.133,-9.062,0.225,2.737,-2.091,-0.762,2.902,-0.597,-2.891,1.735,-1.831,-3.478,-0.516,-0.747
Voice813.wav,194.761,55.298,797.375,0.061,female,94.697,-7.428,18.866,12.104,2.8,-2.723,-8.557,-3.983,-2.204,-0.913,-1.261,-1.998,-4.398,-5.028,-6.051,-5.839,-1.213,-2.886,-4.981
6043559886522041016.wav,164.058,55.67,732.486,0.071,male,96.06,7.851,-5.664,-7.865,-12.4,-7.75,-6.226,-6.491,-3.544,-0.66,-2.249,-1.384,0.702,-1.99,-1.585,0.106,-1.874,-1.991,-1.41
Voice554.wav,223.634,61.264,900.452,0.073,female,88.511,-13.345,12.96,5.324,-3.736,-0.548,-7.727,-2.922,-1.706,-5.562,-3.14,-4.995,-9.718,-6.089,-5.806,-7.239,-2.893,-3.6,-4.324
11626434538274736723.wav,157.5,44.29,914.513,0.06,female,89.897,-5.073,31.592,3.539,-5.524,-2.9,-4.775,-3.519,2.204,-1.185,-2.873,3.081,-5.366,-1.498,-1.67,-3.699,1.183,-3.603,-3.185
13575892458110913503.wav,148.396,19.614,775.411,0.058,male,99.963,-2.943,26.827,9.971,-0.477,-4.006,-6.016,1.318,2.187,0.229,-4.555,1.454,0.516,-3.208,1.264,-2.253,0.939,2.004,-3.963
2818466746229527044.wav,149.514,40.71,902.635,0.089,male,102.685,-17.181,-2.611,2.352,-12.162,-0.729,-2.52,-7.596,2.072,3.101,-3.372,-1.348,2.33,-0.07,-2.486,-1.686,-1.564,-2.253,-1.834
4443840150522947959.wav,169.487,56.001,1008.917,0.095,male,94.7,-24.169,9.698,8.378,-8.317,-2.23,-9.593,-9.605,-3.574,-0.701,-1.841,-1.212,0.075,-4.716,-2.562,-1.826,-4.154,0.513,-0.909
2663732775739536475.wav,127.834,24.069,671.743,0.047,male,112.418,-8.193,24.772,11.093,1.723,5.232,-3.19,1.904,-0.81,-1.588,-2.423,-2.314,0.887,-3.532,-1.059,1.526,-1.097,0.242,-0.488
9285115171262649005.wav,142.741,62.115,834.589,0.068,male,100.026,-8.549,11.779,1.919,-0.488,6.922,-1.464,-3.158,-0.929,0.646,-3.054,-5.451,-0.086,1.623,-0.276,0.289,0.434,0.147,0.158
12451174443242556962.wav,152.28,41.832,987.829,0.085,female,91.944,-7.074,28.714,-10.593,-0.972,-1.745,-8.203,2.412,1.059,-3.144,-4.761,0.876,-4.76,-1.314,0.385,-2.735,0.764,-2.984,-1.107
18161479509523848934.wav,212.003,56.721,936.414,0.075,female,98.5,-17.423,21.08,0.936,-16.01,2.074,-0.807,-5.029,-3.944,-4.836,-3.918,-3.833,-6.082,-4.885,-4.115,-5.237,-4.834,-4.548,-3.864
4804068794252074528.wav,132.862,16.552,707.544,0.048,male,113.22,-11.879,32.456,10.015,-0.421,5.012,-7.428,-0.022,2.498,1.243,-0.175,0.111,0.831,-2.935,-2.094,-0.325,-0.002,1.452,-0.249
Voice823.wav,191.6,51.99,854.527,0.066,female,93.547,-8.687,24.697,12.026,2.778,0.958,-8.126,-5.922,-4.043,-4.239,-0.857,2.776,-3.916,-6.354,-4.4,-6.136,-2.88,-1.324,-4.124
10754893360036658489.wav,149.199,46.879,970.279,0.083,female,90.066,-3.901,28.587,-6.528,-0.466,-3.214,-6.98,0.257,-0.782,-1.938,-2.77,0.859,-5.7,-0.713,0.325,-1.937,0.824,-3.458,-0.704
18046807027789624589.wav,143.163,21.349,1008.177,0.077,male,86.635,-7.668,31.27,3.391,1.323,0.013,-7.123,-1.45,-2.774,-0.965,-1.729,-0.313,0.363,-2.138,-1.596,-2.725,-2.103,-1.398,-1.171
16453369597936647998.wav,221.661,44.681,661.431,0.05,female,96.837,2.152,17.096,4.997,-13.589,-3.865,-8.211,-13.07,-7.464,-8.139,-9.108,-3.557,-3.927,-5.478,-2.522,-4.611,-6.322,-4.817,-6.634
Voice958.wav,214.753,64.358,877.491,0.061,female,83.827,-9.49,26.171,13.462,2.243,2.205,-10.943,-6.693,-2.813,-5.998,-3.106,-1.002,-5.955,-4.935,-3.926,-5.753,-1.517,-1.522,-3.451
Voice524.wav,198.826,76.223,830.863,0.071,female,85.514,-0.939,18.621,3.982,-6.269,-2.895,-7.614,-7.685,-3.571,-4.84,-4.506,-2.211,-6.16,-3.693,-3.076,-4.999,-2.565,-2.786,-3.275
12517751950513505672.wav,168.509,55.205,1021.426,0.083,female,95.954,-18.831,13.521,-3.258,-6.852,6.004,-6.553,-6.943,-1.184,-3.537,-2.738,1.518,-4.437,-3.342,1.12,-4.18,-2.73,-1.452,-3.697
Voice655.wav,202.1,51.261,827.183,0.065,female,96.296,-9.633,22.74,9.05,-6.583,-4.661,-8.258,-7.064,-0.67,-3.649,-9.211,-0.464,-2.04,-5.011,-6.468,-9.765,-2.758,-1.725,-3.854
14577168471625320942.wav,181.678,46.842,798.569,0.06,female,110.161,-20.77,12.908,4.839,-1.002,7.681,-0.578,5.382,0.956,-7.759,-2.236,1.364,-3.153,-5.442,-2.832,-2.31,-3.29,-3.604,-3.452
16362783959089936739.wav,215.208,63.773,964.209,0.077,female,88.348,-14.79,17.375,2.462,-11.33,-1.582,-6.12,-2.136,-3.744,-6.943,0.255,-4.267,-8.508,-2.552,-4.881,-6.051,-3.666,-5.471,-4.798
5787954181579745485.wav,168.197,57.861,963.894,0.093,male,95.412,-21.765,-0.631,7.217,-11.186,-3.302,-3.263,-6.415,-1.377,-2.607,-3.089,0.588,0.857,-1.234,-2.404,-1.428,-1.308,-1.618,-0.676
16898995802060899266.wav,165.984,63.058,896.239,0.086,male,105.864,-21.817,-0.693,6.786,-16.474,-5.907,-5.337,-9.844,0.187,-1.998,-5.997,-0.096,-0.081,-2.411,-1.429,-1.298,-1.18,-1.278,-1.557
15587729377407742718.wav,135.747,16.139,677.55,0.049,male,123.573,-10.99,24.481,2.49,-2.907,4.132,-9.003,3.635,1.178,0.486,3.722,-0.97,1.036,-3.243,-0.54,1.045,-3.174,1.418,-0.888
15996206923958467223.wav,211.245,60.48,1153.62,0.085,female,65.727,-4.067,19.613,-17.468,-14.471,-5.523,-6.178,-3.765,-1.006,-4.194,-4.033,-0.628,-6.39,-1.497,-2.441,-2.487,-2.38,-5.328,-3.363
14772290540412151992.wav,156.344,52.295,1067.957,0.09,female,72.215,-2.887,18.045,0.034,-3.309,1.396,-1.486,-4.458,-1.541,-3.702,-2.642,4.956,-3.533,-2.667,-1.709,-4.027,0.958,-1.579,-2.116
Voice1006.wav,188.666,48.783,825.26,0.055,female,91.015,-8.445,27.574,14.098,0.531,0.27,-9.143,-4.038,-3.214,-5.256,-0.256,-0.438,-7.462,-5.928,-2.544,-5.197,-5.014,-4.308,-5.027
Voice748.wav,204.794,45.393,778.353,0.054,female,97.481,-7.481,19.203,12.205,-2.408,-5.825,-7.335,-2.931,-0.459,-0.279,-2.586,-1.742,-8.548,-8.573,-1.901,-4.918,-4.486,-4.238,-5.7
Voice619.wav,202.324,58.924,862.217,0.065,female,95.44,-12.841,20.561,4.3,-5.596,3.461,-3.869,-5.764,-1.428,-5.072,-4.659,-0.916,-6.957,-4.832,-1.79,-6.868,-4.868,-3.093,-3.972
12953233659233095744.wav,141.903,52.941,791.73,0.063,male,70.315,10.486,5.025,1.05,0.25,0.163,-4.336,-2.196,0.277,-0.024,-2.098,-0.902,1.267,-1.477,-1.065,0.23,-2.421,-1.791,-0.739
10766366710455653244.wav,208.59,53.849,1259.27,0.097,female,73.735,-18.758,20.188,-11.807,-3.049,-8.093,-12.05,-7.336,-2.913,-5.587,-3.645,1.75,-5.833,0.147,-3.213,-4.016,-2.372,-6.652,-4.051
15186081952719696799.wav,158.622,57.314,874.68,0.082,male,102.501,-18.606,1.049,5.224,-6.897,-0.052,-5.849,-7.614,-3.205,-4.708,-5.367,-2.688,-0.696,-1.196,-0.98,-0.502,-1.305,-0.897,-1.165
15412168501238386339.wav,153.056,38.526,731.253,0.055,male,92.615,1.591,20.936,15.299,-3.195,2.087,-2.59,-9.897,-1.048,2.614,-6.026,-1.102,1.721,-4.626,-0.068,1.151,-2.431,-1.168,-1.237
9036509918529978026.wav,174.132,83.643,783.755,0.075,male,90.306,-2.866,9.027,8.456,-10.56,-4.232,-0.597,-9.817,-10.896,-5.469,-6.582,-4.33,-0.498,-2.252,0.146,1.123,-2.065,-0.546,-0.277
Voice869.wav,205.078,62.174,850.696,0.061,female,86.704,-5.156,29.332,11.931,0.381,0.009,-7.754,-4.291,-5.033,-7.182,-5.563,-2.819,-2.499,-1.52,-6.02,-6.762,-1.633,-2.658,-0.775
195997716009906726.wav,150.663,36.34,869.849,0.083,male,102.529,-10.538,9.318,13.768,-9.512,-5.883,1.262,-4.779,-3.026,1.237,-1.949,2.479,2.435,-2.611,0.912,0.473,-3.092,-1.867,-2.535
10020894455148218603.wav,223.116,46.275,809.237,0.061,female,94.075,-12.13,20.555,4.403,-15.348,-7.531,-12.71,-11.235,-4.216,-7.834,-9.558,-1.457,-4.592,-6.882,-2.901,-5.685,-6.799,-7.289,-6.107
Voice671.wav,208.347,61.824,875.951,0.072,female,90.732,-12.555,19.665,10.598,-7.095,-1.813,-7.939,-3.753,-1.745,-8.203,-6.422,-3.185,-3.799,-3.593,-5.702,-7.682,-3.496,-2.124,-3.738
11178786631856581542.wav,194.284,54.119,949.354,0.077,female,77.503,-0.967,10.147,-2.615,-3.686,-2.002,-5.742,-5.731,-3.107,-3.447,-3.017,-1.031,-3.472,-2.524,-3.723,-4.094,-3.177,-4.451,-3.171
Voice143.wav,169.693,27.459,781.395,0.057,male,90.003,-5.911,29.137,12.784,-6.545,6.1,0.214,-5.416,-3.943,-2.613,-5.276,-3.753,-0.672,-4.444,-2.12,-1.937,-4.569,-1.578,-4.118
5113886937081274616.wav,165.538,36.144,795.533,0.072,male,97.466,-2.627,2.599,8.043,-6.166,-1.684,-1.068,-6.084,-1.606,0.792,-3.114,-0.88,2.342,-2.384,-3.756,-0.93,-2.753,-3.9,-2.733
Voice964.wav,213.306,63.803,905.031,0.066,female,88.886,-13.151,26.665,14.584,-1.232,-0.539,-8.622,-6.298,-4.243,-5.739,-2.148,1.904,-6.023,-7.912,-4.003,-6.453,-3.73,-1.596,-1.556
8545541604134476538.wav,131.624,23.726,728.577,0.047,male,108.824,-3.889,29.556,2.274,-6.447,5.351,-4.593,0.495,1.421,-1.204,-1.481,0.634,0.45,-3.253,-0.592,-0.288,-2.257,-1.309,-0.925
5606886790904110402.wav,135.602,17.904,696.941,0.049,male,118.285,-5.9,19.483,5.492,-2.42,1.84,-6.189,1.124,3.941,2.182,-1.168,0.743,1.373,-4.969,-0.345,0.7,-3.997,0.573,-0.158
12335944530906926574.wav,205.478,48.038,1002.746,0.086,female,90.163,-22.269,16.982,1.554,-11.107,-6.476,-7.488,-5.127,-8.439,-5.046,-4.622,-1.338,-0.518,-4.413,-0.965,-2.046,-3.164,-2.776,-5.384
11139858436822458699.wav,175.514,61.02,892.598,0.085,male,96.628,-14.131,-2.595,6.44,-10.79,-4.82,-3.368,-8.657,-0.746,0.619,-5.962,-2.112,0.691,-3.312,-2.546,-1.187,-2.799,-1.777,-1.099
Voice702.wav,205.568,56.243,851.111,0.063,female,97.01,-10.979,18.28,6.893,-4.398,-1.442,-6.776,0.497,-0.384,-4.73,-2.797,-4.942,-7.33,-2.227,-2.066,-6.581,-4.78,-4.379,-3.603
3068823183562251950.wav,175.222,69.35,863.578,0.083,male,95.245,-12.236,-3.613,3.745,-12.107,-4.883,-3.653,-10.241,-4.062,-0.982,-5.172,-2.608,-0.245,-3.317,-1.954,0.572,-0.672,-0.68,-0.825
Voice529.wav,207.534,61.958,799.196,0.061,female,89.883,-4.779,15.395,7.66,-1.008,0.139,-6.799,-4.571,-3.692,-7.042,-6.362,-4.973,-4.661,-1.451,-4.485,-6.544,-2.951,-4.043,-3.368
2415240085455679337.wav,156.27,41.068,761.303,0.062,male,92.612,7.364,8.504,1.214,-2.67,-0.504,-4.652,-3.846,-1.997,0.153,-2.801,-1.057,2.649,-2.511,-2.092,-0.046,-3.068,-1.986,-1.113
12269449473341485657.wav,143.604,58.727,932.147,0.086,male,94.132,-7.691,23.755,4.295,-8.132,-4.663,-3.308,0.002,0.284,-0.879,-1.519,1.199,-1.027,-2.764,-1.382,-0.602,-1.131,-0.355,0.692
14070524093545938116.wav,173.364,73.65,832.347,0.082,male,100.967,-9.984,-3.66,7.405,-8.482,-5.994,-3.036,-8.148,-3.047,1.792,-2.817,-2.712,-0.617,-2.331,-0.895,0.45,-0.488,0.187,-0.212
9888756966956256426.wav,194.344,52.632,1009.217,0.079,female,80.226,-8.422,19.348,-8.134,-11.592,-6.281,-8.312,-2.056,1.014,-3.467,-3.392,-0.577,-6.077,-2.583,-2.286,-3.467,-1.937,-4.905,-3.578
Voice656.wav,207.635,56.919,817.071,0.067,female,92.225,-9.754,17.639,12.311,-2.469,-4.426,-9.864,-2.965,-1.756,-5.764,-5.433,-5.713,-5.452,-1.833,-3.824,-9.377,-5.919,-2.248,-4.053
15904731232661834506.wav,161.896,71.502,854.049,0.082,male,99.646,-11.528,-0.252,7.798,-13.449,-6.828,-2.101,-8.148,-2.164,0.009,-4.165,-1.26,-0.854,-3.501,-1.017,0.295,-1.098,0.002,0.374
Voice565.wav,211.098,60.335,896.518,0.073,female,96.091,-17.841,11.336,11.164,-5.113,-0.91,-6.719,-9.358,0.667,-1.577,-6.619,-3.558,-7.035,-5.492,-3.005,-5.533,-4.256,-4.601,-4.047
Voice985.wav,198.399,51.346,806.486,0.054,female,89.743,-8.94,23.082,14.745,-2.108,-0.255,-9.818,-5.071,1.64,-4.768,-4.603,-2.837,-8.032,-6.697,-4.259,-5.031,-3.547,-5.583,-6.096
16994986748060034931.wav,189.849,55.01,1050.394,0.085,female,86.863,-13.635,16.844,-11.472,-8.477,1.41,-8.705,-3.252,2.575,-2.782,-5.069,-3.236,-5.076,-1.767,-3.152,-3.848,-0.597,-2.247,-2.438
11378251409578616720.wav,138.531,17.524,800.651,0.053,male,116.643,-16.021,27.048,0.638,1.808,2.185,-6.906,2.951,-1.718,3.957,0.123,-0.977,1.804,-4.27,0.517,-0.693,-2.265,1.053,-1.705
Voice971.wav,214.173,51.053,892.049,0.061,female,92.459,-14.057,27.311,13.752,-0.153,-0.25,-9.97,-3.942,-1.709,-6.173,-1.386,-0.627,-8.594,-6.18,-3.317,-5.889,-4.542,-4.22,-4.389
14248178538658670804.wav,161.838,45.536,966.956,0.084,female,89.337,-7.237,25.294,-0.5,-5.28,-5.049,-2.181,-2.336,-1.868,-4.734,-3.123,3.2,-6.589,-3.223,-1.274,-1.548,1.096,-2.423,-0.922
11884235254235658608.wav,150.916,43.602,893.667,0.077,male,98.847,-11.928,6.127,9.491,-8.915,-0.981,0.886,-4.52,0.607,1.94,-0.388,1.533,0.888,-0.967,-0.971,-2.475,-2.226,-1.234,-3.325
